<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.26	06:55:00	4510.75	4516.86	4510.39	4516.58	1030	0	30
2026.03.26	07:00:00	4516.76	4517.62	4512.64	4513.02	1169	0	29
2026.03.26	07:05:00	4513.02	4517.19	4511.55	4517.06	946	0	29
2026.03.26	07:10:00	4517.08	4518.92	4516.46	4518.41	970	0	31
2026.03.26	07:15:00	4518.41	4519.70	4516.75	4517.10	807	0	29
2026.03.26	07:20:00	4517.11	4520.23	4516.21	4518.58	987	0	29
2026.03.26	07:25:00	4518.58	4521.96	4518.58	4520.75	927	0	29
2026.03.26	07:30:00	4520.74	4522.32	4519.20	4519.80	845	0	29
2026.03.26	07:35:00	4519.78	4519.95	4517.38	4517.40	780	0	29
2026.03.26	07:40:00	4517.40	4519.57	4516.47	4517.90	964	0	29
2026.03.26	07:45:00	4517.85	4524.23	4517.78	4521.98	974	0	29
2026.03.26	07:50:00	4522.06	4522.33	4519.17	4520.35	1105	0	29
2026.03.26	07:55:00	4520.34	4521.49	4519.46	4520.44	1007	0	29
2026.03.26	08:00:00	4520.44	4522.21	4517.99	4518.27	1084	0	29
2026.03.26	08:05:00	4518.42	4518.73	4511.70	4511.89	1228	0	29
2026.03.26	08:10:00	4511.85	4512.55	4507.66	4508.67	1396	0	29
2026.03.26	08:15:00	4508.66	4510.44	4506.02	4510.44	1173	0	30
2026.03.26	08:20:00	4510.61	4511.25	4501.64	4505.02	1234	0	29
2026.03.26	08:25:00	4505.07	4505.25	4489.01	4493.58	1685	0	29
2026.03.26	08:30:00	4493.53	4494.03	4480.15	4493.81	1998	0	29
2026.03.26	08:35:00	4493.81	4495.68	4485.71	4490.06	1766	0	29
2026.03.26	08:40:00	4490.03	4495.10	4483.02	4483.02	1748	0	29
2026.03.26	08:45:00	4482.98	4484.15	4467.92	4473.23	1906	0	29
2026.03.26	08:50:00	4473.05	4476.14	4459.98	4462.24	1898	0	29
2026.03.26	08:55:00	4462.24	4463.18	4438.98	4439.11	2024	0	29
2026.03.26	09:00:00	4439.16	4450.61	4428.01	4441.94	2034	0	29
2026.03.26	09:05:00	4441.94	4443.51	4423.62	4438.17	1994	0	29
2026.03.26	09:10:00	4438.17	4442.07	4418.42	4420.93	2044	0	29
2026.03.26	09:15:00	4421.78	4435.24	4415.77	4430.15	2028	0	29
2026.03.26	09:20:00	4430.11	4436.05	4428.51	4431.98	1819	0	29
2026.03.26	09:25:00	4432.07	4441.35	4427.76	4440.24	1884	0	29
2026.03.26	09:30:00	4439.74	4440.47	4435.46	4436.87	1721	0	29
2026.03.26	09:35:00	4436.84	4444.00	4430.58	4442.91	1735	0	29
2026.03.26	09:40:00	4442.90	4447.53	4439.49	4447.28	1741	0	29
2026.03.26	09:45:00	4447.61	4457.22	4446.07	4449.23	1821	0	29
2026.03.26	09:50:00	4449.24	4455.64	4444.13	4453.91	1683	0	29
2026.03.26	09:55:00	4453.91	4459.29	4451.92	4456.27	1654	0	29
2026.03.26	10:00:00	4456.30	4460.25	4451.50	4455.39	1654	0	29
2026.03.26	10:05:00	4455.39	4455.43	4444.80	4450.61	1779	0	29
2026.03.26	10:10:00	4450.56	4451.00	4443.06	4447.69	1558	0	29
2026.03.26	10:15:00	4447.69	4449.55	4444.44	4448.22	1461	0	29
2026.03.26	10:20:00	4448.21	4451.90	4439.02	4446.90	1767	0	29
2026.03.26	10:25:00	4446.87	4449.22	4443.02	4448.58	1432	0	29
2026.03.26	10:30:00	4448.55	4459.91	4447.69	4457.38	1557	0	29
2026.03.26	10:35:00	4457.37	4459.06	4448.95	4458.31	1436	0	29
2026.03.26	10:40:00	4458.28	4463.86	4452.19	4460.40	1538	0	29
2026.03.26	10:45:00	4460.38	4463.03	4453.68	4458.59	1469	0	29
2026.03.26	10:50:00	4458.59	4459.96	4452.18	4453.79	1434	0	29
2026.03.26	10:55:00	4453.55	4458.17	4450.42	4452.60	1618	0	29
2026.03.26	11:00:00	4452.40	4459.15	4449.61	4454.53	1933	0	29
2026.03.26	11:05:00	4454.56	4457.14	4449.89	4452.77	1772	0	29
2026.03.26	11:10:00	4452.56	4457.31	4440.31	4445.27	1817	0	29
2026.03.26	11:15:00	4445.28	4447.32	4434.21	4445.35	1855	0	29
2026.03.26	11:20:00	4445.26	4446.58	4430.19	4431.84	1691	0	29
2026.03.26	11:25:00	4432.05	4441.38	4425.26	4428.26	1958	0	29
2026.03.26	11:30:00	4428.26	4438.24	4425.04	4438.13	1872	0	29
2026.03.26	11:35:00	4438.14	4438.14	4427.12	4433.71	1775	0	29
2026.03.26	11:40:00	4433.64	4437.35	4412.85	4419.68	1908	0	29
2026.03.26	11:45:00	4419.78	4432.67	4418.50	4424.15	1829	0	29
2026.03.26	11:50:00	4423.97	4437.28	4423.97	4436.61	1798	0	29
2026.03.26	11:55:00	4436.60	4440.06	4427.33	4427.88	1742	0	29
2026.03.26	12:00:00	4427.81	4434.69	4422.47	4423.30	1819	0	29
2026.03.26	12:05:00	4423.29	4433.12	4418.25	4427.63	1758	0	29
2026.03.26	12:10:00	4427.67	4432.50	4423.87	4430.84	1677	0	29
2026.03.26	12:15:00	4430.84	4431.61	4425.23	4427.73	1648	0	29
2026.03.26	12:20:00	4427.76	4436.89	4426.70	4430.97	1625	0	29
2026.03.26	12:25:00	4430.92	4432.53	4427.67	4432.35	1594	0	29
2026.03.26	12:30:00	4432.29	4432.29	4414.58	4422.46	1892	0	29
2026.03.26	12:35:00	4422.50	4427.94	4417.67	4427.94	1847	0	29
2026.03.26	12:40:00	4427.93	4431.50	4424.01	4424.06	1671	0	29
2026.03.26	12:45:00	4424.05	4426.36	4418.34	4419.17	1597	0	29
2026.03.26	12:50:00	4419.18	4427.34	4416.92	4425.34	1660	0	29
2026.03.26	12:55:00	4425.29	4427.85	4419.90	4423.49	1534	0	29
2026.03.26	13:00:00	4423.50	4425.13	4417.02	4421.05	1628	0	29
2026.03.26	13:05:00	4420.98	4428.78	4418.21	4422.32	1638	0	29
2026.03.26	13:10:00	4422.33	4426.07	4421.41	4425.03	1520	0	29
2026.03.26	13:15:00	4425.04	4436.10	4424.63	4434.60	1585	0	29
2026.03.26	13:20:00	4434.44	4443.72	4431.61	4441.29	1550	0	29
2026.03.26	13:25:00	4441.30	4448.05	4439.35	4441.76	1494	0	29
2026.03.26	13:30:00	4441.79	4443.77	4437.59	4439.54	1491	0	29
2026.03.26	13:35:00	4439.54	4444.33	4429.78	4430.91	1478	0	29
2026.03.26	13:40:00	4431.01	4437.24	4423.32	4428.58	1808	0	29
2026.03.26	13:45:00	4428.51	4441.04	4425.28	4441.04	1665	0	29
2026.03.26	13:50:00	4440.97	4447.40	4437.69	4439.70	1626	0	29
2026.03.26	13:55:00	4439.74	4446.89	4438.37	4443.71	1586	0	29
2026.03.26	14:00:00	4443.70	4448.54	4440.23	4445.87	1722	0	29
2026.03.26	14:05:00	4445.86	4446.74	4441.30	4442.32	1399	0	29
2026.03.26	14:10:00	4442.35	4444.72	4440.34	4441.87	1399	0	29
2026.03.26	14:15:00	4441.91	4448.90	4439.48	4447.43	1429	0	29
2026.03.26	14:20:00	4447.25	4456.64	4445.92	4447.61	1505	0	29
2026.03.26	14:25:00	4447.50	4448.59	4440.80	4443.38	1639	0	29
2026.03.26	14:30:00	4443.36	4451.01	4442.24	4448.28	1607	0	29
2026.03.26	14:35:00	4448.27	4449.57	4444.84	4449.26	1360	0	29
2026.03.26	14:40:00	4449.25	4451.85	4438.07	4440.73	1620	0	29
2026.03.26	14:45:00	4440.74	4442.58	4425.59	4426.18	1751	0	29
2026.03.26	14:50:00	4426.33	4428.54	4420.77	4427.41	1821	0	29
2026.03.26	14:55:00	4427.46	4432.48	4418.98	4422.96	1707	0	29
2026.03.26	15:00:00	4422.98	4428.24	4416.57	4425.48	1839	0	29
2026.03.26	15:05:00	4425.48	4440.00	4422.79	4439.73	1867	0	29
2026.03.26	15:10:00	4439.75	4445.66	4438.19	4442.02	1838	0	29
2026.03.26	15:15:00	4442.02	4445.33	4434.04	4436.48	1718	0	29
2026.03.26	15:20:00	4436.14	4441.32	4433.71	4438.25	1672	0	29
2026.03.26	15:25:00	4437.93	4442.99	4435.02	4437.77	1428	0	29
2026.03.26	15:30:00	4437.70	4444.22	4432.06	4435.65	1840	0	29
2026.03.26	15:35:00	4435.46	4444.52	4433.15	4444.52	1816	0	29
2026.03.26	15:40:00	4444.63	4444.76	4435.54	4436.01	1666	0	29
2026.03.26	15:45:00	4436.52	4443.09	4432.54	4435.41	1684	0	29
2026.03.26	15:50:00	4434.50	4438.13	4432.06	4432.66	1638	0	29
2026.03.26	15:55:00	4432.66	4434.32	4428.39	4429.57	1761	0	29
2026.03.26	16:00:00	4429.06	4439.37	4420.31	4437.74	2071	0	29
2026.03.26	16:05:00	4437.75	4441.58	4435.56	4439.96	1914	0	29
2026.03.26	16:10:00	4439.95	4445.40	4437.75	4438.40	1802	0	29
2026.03.26	16:15:00	4438.40	4442.46	4434.45	4440.51	1659	0	29
2026.03.26	16:20:00	4440.54	4453.73	4439.76	4450.49	1720	0	29
2026.03.26	16:25:00	4450.69	4452.04	4443.82	4448.23	1788	0	29
2026.03.26	16:30:00	4448.06	4451.33	4435.05	4442.63	2144	0	29
2026.03.26	16:35:00	4442.63	4446.88	4434.25	4434.51	2099	0	29
2026.03.26	16:40:00	4434.54	4453.63	4429.27	4453.63	2161	0	29
2026.03.26	16:45:00	4453.64	4460.38	4450.12	4452.20	2115	0	29
2026.03.26	16:50:00	4452.25	4459.97	4448.98	4456.39	2120	0	29
2026.03.26	16:55:00	4456.52	4456.95	4436.89	4452.83	2100	0	29
2026.03.26	17:00:00	4452.80	4456.31	4445.78	4449.97	2119	0	29
2026.03.26	17:05:00	4449.96	4450.23	4442.92	4447.13	2095	0	29
2026.03.26	17:10:00	4447.01	4449.07	4437.33	4446.47	2066	0	29
2026.03.26	17:15:00	4446.53	4460.49	4444.23	4455.21	2031	0	29
2026.03.26	17:20:00	4455.17	4469.68	4452.15	4459.12	2034	0	29
2026.03.26	17:25:00	4458.71	4465.72	4450.96	4459.09	2011	0	29
2026.03.26	17:30:00	4458.85	4475.37	4458.30	4475.00	2019	0	29
2026.03.26	17:35:00	4474.99	4478.81	4463.43	4468.67	2083	0	29
2026.03.26	17:40:00	4468.65	4479.23	4458.80	4460.44	2208	0	29
2026.03.26	17:45:00	4460.23	4469.44	4457.11	4461.69	2163	0	29
2026.03.26	17:50:00	4461.67	4468.35	4448.94	4449.39	2121	0	29
2026.03.26	17:55:00	4449.36	4467.57	4446.04	4464.97	2087	0	29
2026.03.26	18:00:00	4465.02	4468.98	4458.34	4459.56	2030	0	29
2026.03.26	18:05:00	4459.50	4463.53	4450.96	4454.44	2047	0	29
2026.03.26	18:10:00	4454.43	4461.12	4454.26	4455.66	1897	0	29
2026.03.26	18:15:00	4455.63	4458.39	4449.04	4455.56	2021	0	29
2026.03.26	18:20:00	4455.51	4457.64	4449.58	4453.64	1965	0	29
2026.03.26	18:25:00	4453.70	4458.46	4450.70	4454.54	1829	0	29
2026.03.26	18:30:00	4454.32	4454.32	4438.39	4442.52	2022	0	29
2026.03.26	18:35:00	4443.03	4446.03	4436.86	4440.10	1875	0	29
2026.03.26	18:40:00	4440.23	4444.08	4438.01	4440.09	1891	0	29
2026.03.26	18:45:00	4440.09	4446.60	4439.14	4443.49	2012	0	29
2026.03.26	18:50:00	4443.49	4446.64	4442.26	4445.55	1895	0	29
2026.03.26	18:55:00	4445.50	4445.69	4434.06	4438.26	1934	0	29
2026.03.26	19:00:00	4438.23	4438.75	4425.89	4436.77	1891	0	29
2026.03.26	19:05:00	4436.77	4442.02	4434.51	4439.50	1743	0	29
2026.03.26	19:10:00	4439.48	4442.63	4434.60	4439.88	1682	0	29
2026.03.26	19:15:00	4439.74	4439.79	4421.29	4426.68	2011	0	29
2026.03.26	19:20:00	4426.69	4428.53	4390.02	4400.72	2109	0	29
2026.03.26	19:25:00	4400.73	4400.98	4387.16	4396.48	2072	0	29
2026.03.26	19:30:00	4396.29	4396.29	4376.34	4392.95	2138	0	29
2026.03.26	19:35:00	4392.88	4393.37	4367.05	4375.79	2114	0	29
2026.03.26	19:40:00	4375.78	4387.50	4374.00	4381.34	2096	0	29
2026.03.26	19:45:00	4381.18	4390.25	4378.86	4385.75	2019	0	29
2026.03.26	19:50:00	4385.74	4390.24	4380.62	4389.07	2005	0	29
2026.03.26	19:55:00	4388.73	4392.40	4387.12	4389.22	1908	0	29
2026.03.26	20:00:00	4389.13	4397.28	4384.97	4391.15	1969	0	29
2026.03.26	20:05:00	4391.07	4402.50	4390.77	4398.20	1977	0	29
2026.03.26	20:10:00	4398.20	4399.25	4388.91	4394.75	1912	0	29
2026.03.26	20:15:00	4394.63	4396.95	4386.03	4395.98	1908	0	29
2026.03.26	20:20:00	4395.90	4397.29	4384.30	4386.41	2011	0	29
2026.03.26	20:25:00	4386.31	4386.31	4377.24	4383.28	2058	0	29
2026.03.26	20:30:00	4383.88	4388.38	4377.52	4386.13	1878	0	29
2026.03.26	20:35:00	4386.15	4393.03	4383.58	4388.30	1829	0	29
2026.03.26	20:40:00	4388.27	4388.27	4380.83	4385.65	1785	0	29
2026.03.26	20:45:00	4385.64	4390.94	4383.28	4385.81	1614	0	29
2026.03.26	20:50:00	4385.83	4388.36	4381.41	4384.16	1701	0	29
2026.03.26	20:55:00	4384.19	4385.98	4379.32	4381.45	1802	0	29
2026.03.26	21:00:00	4380.97	4386.52	4380.09	4381.19	1892	0	29
2026.03.26	21:05:00	4381.11	4390.55	4380.47	4386.92	1828	0	29
2026.03.26	21:10:00	4386.89	4389.62	4381.27	4388.19	1796	0	29
2026.03.26	21:15:00	4388.21	4388.26	4378.87	4381.82	1833	0	29
2026.03.26	21:20:00	4381.82	4381.83	4367.60	4376.38	1911	0	29
2026.03.26	21:25:00	4376.38	4378.25	4369.48	4374.22	1842	0	29
2026.03.26	21:30:00	4374.28	4382.78	4373.42	4381.69	1819	0	29
2026.03.26	21:35:00	4381.73	4389.66	4380.50	4389.49	1693	0	29
2026.03.26	21:40:00	4389.59	4395.55	4389.48	4393.19	1685	0	29
2026.03.26	21:45:00	4393.21	4397.74	4390.59	4395.17	1567	0	29
2026.03.26	21:50:00	4395.18	4397.52	4393.08	4394.02	1588	0	29
2026.03.26	21:55:00	4394.00	4396.40	4391.57	4394.43	1514	0	29
2026.03.26	22:00:00	4394.54	4399.26	4390.01	4390.21	1636	0	29
2026.03.26	22:05:00	4390.08	4393.80	4384.68	4385.61	1568	0	29
2026.03.26	22:10:00	4385.81	4388.76	4382.02	4387.92	1564	0	29
2026.03.26	22:15:00	4387.90	4391.88	4386.73	4390.28	1684	0	29
2026.03.26	22:20:00	4390.35	4392.38	4388.10	4389.05	1656	0	29
2026.03.26	22:25:00	4389.04	4390.13	4378.48	4380.72	1637	0	29
2026.03.26	22:30:00	4381.18	4384.74	4375.07	4381.41	1641	0	29
2026.03.26	22:35:00	4381.40	4388.30	4379.88	4383.32	1674	0	29
2026.03.26	22:40:00	4383.21	4384.75	4378.12	4378.77	1687	0	29
2026.03.26	22:45:00	4378.84	4379.85	4373.30	4375.88	1727	0	29
2026.03.26	22:50:00	4375.78	4375.83	4363.60	4364.31	1942	0	29
2026.03.26	22:55:00	4364.28	4367.09	4359.16	4363.89	1991	0	29
2026.03.26	23:00:00	4363.96	4364.88	4353.18	4353.58	1684	0	29
2026.03.26	23:05:00	4353.63	4357.53	4351.08	4355.82	1473	0	29
2026.03.26	23:10:00	4355.78	4413.59	4354.79	4396.75	1853	0	29
2026.03.26	23:15:00	4396.82	4404.20	4380.40	4396.74	2150	0	29
2026.03.26	23:20:00	4396.81	4416.07	4391.39	4399.83	2061	0	30
2026.03.26	23:25:00	4399.59	4405.88	4394.41	4404.45	1818	0	29
2026.03.26	23:30:00	4404.50	4408.93	4399.60	4401.27	1657	0	29
2026.03.26	23:35:00	4401.22	4420.74	4397.67	4420.13	1590	0	29
2026.03.26	23:40:00	4420.17	4420.17	4405.40	4405.91	1679	0	29
2026.03.26	23:45:00	4405.90	4409.99	4397.85	4401.74	1585	0	31
2026.03.26	23:50:00	4401.83	4403.55	4373.05	4375.82	2035	0	29
2026.03.26	23:55:00	4375.64	4381.55	4373.77	4380.93	1047	0	31
2026.03.27	01:00:00	4389.94	4393.29	4377.24	4387.04	1569	0	29
2026.03.27	01:05:00	4387.10	4401.02	4387.01	4394.95	1489	0	29
2026.03.27	01:10:00	4394.95	4404.44	4392.08	4400.91	1327	0	29
2026.03.27	01:15:00	4400.80	4408.08	4400.61	4406.54	1290	0	31
2026.03.27	01:20:00	4406.53	4406.76	4398.69	4400.43	1033	0	29
2026.03.27	01:25:00	4400.42	4400.42	4394.56	4398.32	853	0	29
2026.03.27	01:30:00	4398.34	4410.84	4395.10	4406.16	952	0	29
2026.03.27	01:35:00	4406.28	4410.00	4405.35	4409.03	869	0	30
2026.03.27	01:40:00	4408.99	4415.32	4407.02	4407.05	971	0	29
2026.03.27	01:45:00	4407.03	4408.32	4400.15	4408.08	958	0	29
2026.03.27	01:50:00	4408.08	4412.43	4406.66	4406.80	752	0	29
2026.03.27	01:55:00	4406.78	4413.13	4404.33	4411.20	742	0	32
2026.03.27	02:00:00	4411.38	4414.50	4402.22	4402.34	1072	0	29
2026.03.27	02:05:00	4402.34	4403.34	4391.13	4391.75	1214	0	29
2026.03.27	02:10:00	4391.78	4396.91	4389.98	4393.07	1133	0	32
2026.03.27	02:15:00	4393.07	4401.43	4391.49	4401.05	954	0	32
2026.03.27	02:20:00	4401.08	4401.09	4393.80	4397.36	1028	0	31
2026.03.27	02:25:00	4397.36	4399.42	4394.19	4399.32	826	0	31
2026.03.27	02:30:00	4399.32	4402.65	4396.17	4400.00	997	0	29
2026.03.27	02:35:00	4399.92	4408.03	4399.88	4405.50	1336	0	29
2026.03.27	02:40:00	4405.50	4406.26	4396.27	4400.05	978	0	29
2026.03.27	02:45:00	4400.05	4403.20	4396.48	4397.39	850	0	31
2026.03.27	02:50:00	4397.33	4405.69	4397.26	4405.22	826	0	29
2026.03.27	02:55:00	4405.22	4405.74	4402.35	4405.08	752	0	31
2026.03.27	03:00:00	4405.07	4411.06	4404.98	4408.94	1101	0	29
2026.03.27	03:05:00	4408.92	4409.47	4403.98	4408.41	1095	0	29
2026.03.27	03:10:00	4408.45	4408.79	4403.20	4403.88	963	0	29
2026.03.27	03:15:00	4403.88	4404.63	4395.79	4397.04	1107	0	30
2026.03.27	03:20:00	4397.03	4397.48	4382.59	4389.78	1638	0	29
2026.03.27	03:25:00	4389.77	4391.87	4385.94	4391.12	1364	0	29
2026.03.27	03:30:00	4391.11	4396.46	4391.09	4395.33	1289	0	29
2026.03.27	03:35:00	4395.41	4395.41	4387.20	4390.12	1342	0	29
2026.03.27	03:40:00	4390.12	4391.93	4387.67	4391.01	1286	0	30
2026.03.27	03:45:00	4390.95	4391.09	4384.22	4384.44	1543	0	29
2026.03.27	03:50:00	4384.40	4385.20	4378.50	4382.08	1530	0	29
2026.03.27	03:55:00	4382.10	4383.47	4375.52	4378.66	1289	0	29
2026.03.27	04:00:00	4378.63	4389.28	4377.44	4388.54	1909	0	29
2026.03.27	04:05:00	4388.53	4392.98	4387.34	4392.45	1632	0	29
2026.03.27	04:10:00	4392.45	4399.39	4391.62	4393.83	1593	0	29
2026.03.27	04:15:00	4393.86	4398.82	4391.25	4391.25	1627	0	29
2026.03.27	04:20:00	4391.26	4402.62	4391.06	4402.13	1595	0	29
2026.03.27	04:25:00	4402.13	4406.51	4398.69	4406.45	1385	0	29
2026.03.27	04:30:00	4406.47	4417.52	4403.61	4411.44	1743	0	29
2026.03.27	04:35:00	4411.44	4417.10	4409.80	4417.10	1491	0	31
2026.03.27	04:40:00	4417.30	4420.25	4416.57	4419.44	1511	0	29
2026.03.27	04:45:00	4419.47	4419.49	4411.85	4412.71	1539	0	29
2026.03.27	04:50:00	4412.71	4415.56	4411.95	4414.54	1432	0	29
2026.03.27	04:55:00	4414.49	4420.47	4413.65	4417.34	1515	0	29
2026.03.27	05:00:00	4417.56	4433.90	4417.04	4430.37	1767	0	29
2026.03.27	05:05:00	4430.46	4437.38	4425.32	4435.66	1641	0	29
2026.03.27	05:10:00	4435.68	4439.58	4430.89	4435.02	1495	0	29
2026.03.27	05:15:00	4435.02	4436.21	4428.72	4429.44	1313	0	29
2026.03.27	05:20:00	4429.43	4431.78	4426.11	4428.80	1284	0	29
2026.03.27	05:25:00	4428.80	4434.43	4426.70	4430.72	1224	0	29
2026.03.27	05:30:00	4430.71	4434.14	4424.65	4431.87	1652	0	29
2026.03.27	05:35:00	4431.84	4433.30	4426.29	4429.89	1502	0	29
2026.03.27	05:40:00	4429.92	4432.12	4426.50	4429.71	1514	0	29
2026.03.27	05:45:00	4429.75	4440.52	4428.01	4429.97	1451	0	29
2026.03.27	05:50:00	4429.98	4434.95	4429.12	4430.68	1420	0	29
2026.03.27	05:55:00	4430.68	4432.27	4429.39	4431.99	1396	0	30
2026.03.27	06:00:00	4431.94	4435.61	4425.78	4426.02	1442	0	29
2026.03.27	06:05:00	4425.99	4429.88	4421.21	4424.75	1523	0	29
2026.03.27	06:10:00	4424.99	4431.11	4422.60	4429.34	1324	0	29
2026.03.27	06:15:00	4429.64	4431.35	4428.19	4429.80	1342	0	29
2026.03.27	06:20:00	4429.81	4434.19	4429.26	4430.38	1152	0	29
2026.03.27	06:25:00	4430.37	4436.82	4428.34	4435.26	1525	0	29
2026.03.27	06:30:00	4435.25	4438.32	4430.84	4433.96	1285	0	29
2026.03.27	06:35:00	4433.91	4444.29	4433.21	4444.25	1403	0	29
2026.03.27	06:40:00	4444.27	4446.21	4436.09	4436.11	1323	0	29
2026.03.27	06:45:00	4436.08	4436.29	4433.22	4434.63	941	0	29
2026.03.27	06:50:00	4434.62	4438.53	4432.67	4437.85	1161	0	29
2026.03.27	06:55:00	4437.85	4437.92	4436.25	4437.59	833	0	29
2026.03.27	07:00:00	4437.59	4439.73	4435.58	4437.37	1028	0	29
2026.03.27	07:05:00	4437.37	4437.42	4432.63	4434.13	1037	0	29
2026.03.27	07:10:00	4434.13	4436.28	4433.78	4433.84	835	0	29
2026.03.27	07:15:00	4433.85	4434.29	4431.38	4433.11	816	0	29
2026.03.27	07:20:00	4433.11	4437.16	4433.07	4435.55	767	0	29
2026.03.27	07:25:00	4435.50	4436.10	4432.95	4434.09	886	0	31
2026.03.27	07:30:00	4434.10	4440.50	4433.93	4439.86	754	0	29
2026.03.27	07:35:00	4439.87	4442.07	4437.21	4439.93	921	0	29
2026.03.27	07:40:00	4439.92	4441.58	4438.72	4441.37	603	0	29
2026.03.27	07:45:00	4441.37	4443.43	4440.43	4442.81	707	0	29
2026.03.27	07:50:00	4442.80	4445.63	4442.19	4445.43	860	0	29
2026.03.27	07:55:00	4445.46	4449.47	4444.76	4446.08	1099	0	29
2026.03.27	08:00:00	4445.77	4446.06	4442.38	4442.95	1109	0	29
2026.03.27	08:05:00	4442.98	4447.46	4442.12	4444.21	1185	0	29
2026.03.27	08:10:00	4444.09	4446.36	4441.99	4443.83	915	0	29
2026.03.27	08:15:00	4443.80	4446.88	4443.49	4445.06	1063	0	29
2026.03.27	08:20:00	4445.08	4445.56	4442.55	4443.90	1042	0	29
2026.03.27	08:25:00	4443.90	4444.81	4440.43	4443.26	1168	0	29
2026.03.27	08:30:00	4443.24	4459.99	4442.80	4459.32	1804	0	29
2026.03.27	08:35:00	4459.33	4474.59	4458.46	4473.75	1918	0	29
2026.03.27	08:40:00	4473.79	4474.98	4465.52	4465.61	1741	0	29
2026.03.27	08:45:00	4465.67	4468.46	4462.38	4462.41	1625	0	29
2026.03.27	08:50:00	4462.41	4463.84	4458.22	4461.28	1504	0	29
2026.03.27	08:55:00	4461.31	4461.44	4453.46	4454.48	1633	0	29
2026.03.27	09:00:00	4454.44	4461.21	4453.78	4455.37	1470	0	29
2026.03.27	09:05:00	4455.35	4463.00	4451.73	4461.83	1583	0	29
2026.03.27	09:10:00	4461.83	4472.87	4459.95	4471.28	1686	0	29
2026.03.27	09:15:00	4471.30	4471.30	4463.29	4465.07	1446	0	29
2026.03.27	09:20:00	4465.10	4465.10	4456.77	4462.39	1574	0	29
2026.03.27	09:25:00	4462.42	4465.57	4460.76	4463.50	1323	0	29
2026.03.27	09:30:00	4463.42	4468.10	4460.56	4463.18	1467	0	29
2026.03.27	09:35:00	4463.18	4468.43	4462.80	4466.38	1339	0	30
2026.03.27	09:40:00	4466.38	4468.45	4464.91	4464.96	1087	0	29
2026.03.27	09:45:00	4464.96	4465.50	4459.70	4460.46	1317	0	29
2026.03.27	09:50:00	4460.48	4464.24	4454.59	4462.91	1343	0	29
2026.03.27	09:55:00	4462.90	4464.95	4457.05	4459.52	1380	0	29
2026.03.27	10:00:00	4459.57	4463.06	4450.41	4451.27	1414	0	29
2026.03.27	10:05:00	4451.43	4456.52	4447.70	4455.75	1372	0	29
2026.03.27	10:10:00	4455.89	4458.16	4452.54	4454.98	1270	0	29
2026.03.27	10:15:00	4454.99	4455.10	4451.17	4452.69	925	0	29
2026.03.27	10:20:00	4452.76	4456.83	4452.62	4454.88	1050	0	29
2026.03.27	10:25:00	4454.88	4457.07	4450.25	4452.22	1258	0	29
2026.03.27	10:30:00	4452.17	4452.18	4448.52	4451.41	1309	0	29
2026.03.27	10:35:00	4451.45	4455.68	4450.96	4453.20	1167	0	29
2026.03.27	10:40:00	4453.22	4453.23	4446.54	4448.23	1214	0	29
2026.03.27	10:45:00	4448.22	4453.18	4447.46	4451.24	1270	0	29
2026.03.27	10:50:00	4451.25	4451.49	4442.79	4443.87	1261	0	29
2026.03.27	10:55:00	4443.83	4448.08	4443.83	4447.63	1342	0	29
2026.03.27	11:00:00	4447.64	4450.68	4442.90	4444.11	1643	0	29
2026.03.27	11:05:00	4444.02	4449.60	4443.10	4446.12	1559	0	29
2026.03.27	11:10:00	4446.00	4447.78	4443.63	4447.12	1342	0	29
2026.03.27	11:15:00	4447.15	4447.44	4438.90	4440.47	1516	0	29
2026.03.27	11:20:00	4440.47	4443.59	4436.25	4437.01	1413	0	29
2026.03.27	11:25:00	4437.00	4437.45	4430.62	4433.84	1538	0	29
2026.03.27	11:30:00	4433.90	4437.24	4430.18	4431.08	1387	0	29
2026.03.27	11:35:00	4431.08	4435.70	4428.87	4433.56	1612	0	29
2026.03.27	11:40:00	4433.58	4439.88	4433.24	4434.92	1394	0	29
2026.03.27	11:45:00	4434.87	4438.69	4432.43	4434.32	1421	0	29
2026.03.27	11:50:00	4434.31	4438.28	4427.20	4432.01	1350	0	29
2026.03.27	11:55:00	4432.03	4432.51	4423.69	4424.15	1515	0	29
2026.03.27	12:00:00	4424.09	4430.88	4423.96	4426.54	1527	0	29
2026.03.27	12:05:00	4426.54	4429.62	4422.47	4423.08	1438	0	29
2026.03.27	12:10:00	4423.06	4430.96	4420.79	4429.56	1524	0	29
2026.03.27	12:15:00	4429.57	4435.71	4428.66	4433.07	1616	0	29
2026.03.27	12:20:00	4433.04	4434.40	4430.06	4431.75	1512	0	29
2026.03.27	12:25:00	4431.77	4436.15	4430.86	4434.40	1427	0	29
2026.03.27	12:30:00	4434.73	4438.26	4432.95	4433.70	1469	0	29
2026.03.27	12:35:00	4433.69	4436.35	4431.13	4433.40	1202	0	29
2026.03.27	12:40:00	4433.39	4433.76	4430.07	4432.69	1121	0	29
2026.03.27	12:45:00	4432.69	4432.72	4428.64	4430.82	1369	0	29
2026.03.27	12:50:00	4430.82	4432.72	4428.68	4429.33	1418	0	29
2026.03.27	12:55:00	4429.43	4430.38	4427.11	4428.77	1331	0	29
